Stock quote and option quote for SPY on 12/1/25 10:00:29

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
681.53,D,-1.86,681.51,Q,681.53,Q,320 x 280,"17,840,712",678.81,681.86,678.74

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
97,1.07%,<empty>,1.831,Q,9/19/25,689.70,481.80,"1,024,182,000",1.009

1 DEC 25  (0)  100 (Weeklys)
,,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,,
,,<empty>,0,<empty>,.00,.00,15.34%,0,0,0.16%,<empty>,.02,.00,.07,.08,N,.10,D,19 MAR 27,1160,475.77,S,480.99,J,<empty>,0,<empty>,-1.00,.00,--,478.47,0,100.00%,70.18%,.00,.00,.00,,
,,<empty>,1,<empty>,.00,.00,15.58%,0,0,0.15%,<empty>,.02,.00,.06,.08,D,.10,I,19 MAR 27,1170,486.06,S,490.50,S,<empty>,0,<empty>,-1.00,.00,--,488.47,0,100.00%,71.62%,.00,.00,.00,,
,,<empty>,0,<empty>,.00,.00,15.72%,0,0,0.14%,<empty>,.02,.00,.06,.07,N,.10,N,19 MAR 27,1180,497.54,S,500.98,J,<empty>,0,<empty>,-.85,.00,40.39%,498.47,0,91.26%,73.34%,-2.57,-.04,1.26,,
,,<empty>,3,<empty>,.00,.00,15.95%,0,0,0.14%,<empty>,.02,.00,.06,.07,W,.10,N,19 MAR 27,1190,506.57,S,510.83,S,<empty>,0,<empty>,-.86,.00,40.61%,508.47,0,91.47%,74.67%,-2.30,-.04,1.23,,
,,0,"1,038",0.00%,.00,.00,15.99%,0,0,0.12%,<empty>,.02,.00,.05,.06,I,.09,I,19 MAR 27,1200,515.82,J,520.83,S,<empty>,0,<empty>,-1.00,.00,--,518.47,0,100.00%,76.04%,.00,.00,.00,,
,,<empty>,0,<empty>,.00,.00,16.21%,0,0,0.12%,<empty>,.02,.00,.05,.06,I,.09,N,19 MAR 27,1210,526.00,S,530.94,S,<empty>,0,<empty>,-1.00,.00,0.00%,528.47,0,100.00%,77.54%,.00,.00,.00,,
,,<empty>,0,<empty>,.00,.00,16.33%,0,0,0.11%,<empty>,.02,.00,.05,.06,N,.08,N,19 MAR 27,1220,536.00,S,540.50,S,<empty>,0,<empty>,-1.00,.00,--,538.47,0,100.00%,78.95%,.00,.00,.00,,
,,<empty>,1,<empty>,.00,.00,16.44%,0,0,0.10%,<empty>,.02,.00,.05,.05,N,.08,N,19 MAR 27,1230,546.57,S,550.50,S,<empty>,0,<empty>,-.84,.00,43.17%,548.47,0,91.69%,80.49%,-.65,-.04,1.29,,
,,<empty>,124,<empty>,.00,.00,16.65%,0,0,0.10%,<empty>,.02,.00,.05,.05,I,.08,I,19 MAR 27,1240,555.82,J,560.94,S,<empty>,0,<empty>,-1.00,.00,--,558.47,0,100.00%,81.92%,.00,.00,.00,,
,,<empty>,0,<empty>,.00,.00,16.74%,0,0,0.09%,<empty>,.01,.00,.04,.05,I,.07,N,19 MAR 27,1250,565.82,J,570.94,S,<empty>,0,<empty>,-1.00,.00,--,568.47,0,100.00%,83.39%,.00,.00,.00,,
,,<empty>,0,<empty>,.00,.00,16.82%,0,0,0.08%,<empty>,.01,.00,.04,.04,I,.07,I,19 MAR 27,1260,575.82,J,580.94,S,<empty>,0,<empty>,-1.00,.00,--,578.47,0,100.00%,84.85%,.00,.00,.00,,
,,<empty>,0,<empty>,.00,.00,17.02%,0,0,0.08%,<empty>,.01,.00,.04,.04,I,.07,I,19 MAR 27,1270,585.77,J,590.50,S,<empty>,0,<empty>,-1.00,.00,--,588.47,0,100.00%,86.25%,.00,.00,.00,,
,,<empty>,"1,104",<empty>,.00,.00,17.23%,0,0,0.08%,<empty>,.01,.00,.04,.04,N,.07,I,19 MAR 27,1280,596.23,J,600.50,S,<empty>,0,<empty>,-1.00,.00,--,598.47,0,100.00%,87.78%,.00,.00,.00,,
,,<empty>,"1,808",<empty>,.00,.00,17.29%,0,0,0.07%,<empty>,.01,.00,.04,.04,I,.06,N,19 MAR 27,1290,606.05,J,610.89,J,<empty>,0,<empty>,-1.00,.00,0.00%,608.47,0,100.00%,89.28%,.00,.00,.00,,
,,<empty>,"4,828",<empty>,.00,.00,17.48%,0,0,0.07%,<empty>,.01,.00,.04,.04,W,.06,W,19 MAR 27,1300,615.77,S,620.86,J,<empty>,0,<empty>,-1.00,.00,--,618.47,0,100.00%,90.70%,.00,.00,.00,,
,,<empty>,0,<empty>,.00,.00,17.52%,0,0,0.06%,<empty>,.01,.00,.03,.03,I,.06,I,19 MAR 27,1310,625.77,S,630.50,S,<empty>,0,<empty>,-1.00,.00,--,628.47,0,100.00%,92.12%,.00,.00,.00,,
,,<empty>,1,<empty>,.00,.00,17.72%,0,0,0.06%,<empty>,.01,.00,.03,.03,I,.06,I,19 MAR 27,1320,635.82,J,640.94,S,<empty>,0,<empty>,-1.00,.00,--,638.47,0,100.00%,93.66%,.00,.00,.00,,
,,<empty>,19,<empty>,.00,.00,17.91%,0,0,0.06%,<empty>,.01,.00,.03,.03,I,.06,I,19 MAR 27,1330,645.77,S,651.26,J,<empty>,0,<empty>,-.81,.00,49.87%,648.47,0,92.03%,95.16%,-.45,-.04,1.46,,
,,0,203,0.00%,.00,.00,18.10%,0,0,0.06%,<empty>,.01,.00,.03,.03,N,.06,N,19 MAR 27,1340,656.01,S,660.50,S,<empty>,0,<empty>,-1.00,.00,--,658.47,0,100.00%,96.55%,.00,.00,.00,,

17 JUN 27  (563)  100 (Weeklys)
,,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,,
,,<empty>,0,<empty>,1.00,.00,--,631.53,0,100.00%,<empty>,.00,.00,.00,629.50,S,633.50,S,17 JUN 27,50,.05,W,.07,N,0,206,0.00%,.00,.00,71.60%,0,0,0.57%,0.12%,.00,.00,.01,,
,,<empty>,0,<empty>,.96,.00,159.82%,626.53,0,61.51%,<empty>,6.15,-.02,.13,624.50,S,629.00,S,17 JUN 27,55,.06,I,.08,I,<empty>,0,<empty>,.00,.00,69.87%,0,0,0.61%,0.13%,.00,.00,.01,,
,,<empty>,0,<empty>,.97,.00,143.49%,621.53,0,68.85%,<empty>,5.44,-.01,.13,619.50,S,623.89,J,17 JUN 27,60,.07,I,.10,I,<empty>,0,<empty>,.00,.00,68.61%,0,0,0.68%,0.14%,-.01,.00,.01,,
,,<empty>,0,<empty>,1.00,.00,--,616.53,0,100.00%,<empty>,.00,.00,.00,614.08,J,618.00,S,17 JUN 27,65,.09,N,.11,N,<empty>,0,<empty>,.00,.00,67.31%,0,0,0.75%,0.15%,-.01,.00,.02,,
,,<empty>,0,<empty>,1.00,.00,--,611.53,0,100.00%,<empty>,.00,.00,.00,609.00,I,613.31,J,17 JUN 27,70,.10,N,.13,N,<empty>,1,<empty>,.00,.00,66.02%,0,0,0.80%,0.16%,-.01,.00,.02,,
,,<empty>,0,<empty>,.98,.00,111.07%,606.53,0,82.51%,<empty>,3.30,-.01,.11,604.50,S,609.37,J,17 JUN 27,75,.12,N,.14,N,<empty>,1,<empty>,.00,.00,64.77%,0,0,0.86%,0.17%,-.01,.00,.02,,
,,<empty>,0,<empty>,1.00,.00,--,601.53,0,100.00%,<empty>,.00,.00,.00,599.06,S,603.00,S,17 JUN 27,80,.14,N,.16,N,<empty>,6,<empty>,.00,.00,63.76%,0,0,0.93%,0.19%,-.01,.00,.02,,
,,<empty>,0,<empty>,.99,.00,93.76%,596.53,0,89.16%,<empty>,1.85,-.01,.08,594.50,I,599.00,I,17 JUN 27,85,.16,N,.18,N,<empty>,0,<empty>,.00,.00,62.74%,0,0,1.00%,0.20%,-.01,.00,.03,,
,,<empty>,0,<empty>,.99,.00,87.72%,591.53,0,91.07%,<empty>,1.30,.00,.07,589.50,I,594.00,I,17 JUN 27,90,.18,N,.21,I,<empty>,1,<empty>,.00,.00,61.88%,0,0,1.09%,0.22%,-.01,.00,.03,,
,,<empty>,0,<empty>,.99,.00,82.82%,586.53,0,92.44%,<empty>,.85,.00,.06,584.50,I,589.00,I,17 JUN 27,95,.20, ,.23,W,<empty>,0,<empty>,.00,.00,60.86%,0,0,1.15%,0.23%,-.02,.00,.03,,
,,<empty>,0,<empty>,.99,.00,78.98%,581.53,0,93.34%,<empty>,.51,.00,.06,579.50,I,584.00,S,17 JUN 27,100,.24,D,.25,D,<empty>,10,<empty>,.00,.00,60.11%,0,0,1.24%,0.25%,-.02,.00,.04,,
,,<empty>,0,<empty>,.99,.00,76.03%,576.53,0,93.89%,<empty>,.27,.00,.07,574.50,I,579.00,I,17 JUN 27,105,.26,N,.28,N,<empty>,0,<empty>,.00,.00,59.22%,0,0,1.31%,0.26%,-.02,.00,.04,,
,,<empty>,0,<empty>,1.00,.00,73.83%,571.53,0,94.16%,<empty>,.12,.00,.08,569.15,S,574.37,J,17 JUN 27,110,.29,N,.31,N,<empty>,0,<empty>,.00,.00,58.44%,0,0,1.40%,0.27%,-.02,.00,.05,,
,,<empty>,0,<empty>,.99,.00,73.34%,566.53,0,93.77%,<empty>,.12,.00,.10,564.50,S,569.30,J,17 JUN 27,115,.32,N,.35,N,<empty>,0,<empty>,.00,.00,57.75%,0,0,1.50%,0.29%,-.02,.00,.05,,
,,<empty>,0,<empty>,.99,.00,71.82%,561.53,0,93.83%,<empty>,.07,-.01,.12,559.50,I,564.38,J,17 JUN 27,120,.37,W,.38,W,<empty>,1,<empty>,.00,.00,57.13%,0,0,1.61%,0.31%,-.03,.00,.06,,
,,<empty>,0,<empty>,1.00,.00,--,556.53,0,100.00%,<empty>,.00,.00,.00,553.06,J,559.00,S,17 JUN 27,125,.39,N,.42,N,<empty>,0,<empty>,.00,.00,56.31%,0,0,1.68%,0.33%,-.03,.00,.06,,
,,<empty>,0,<empty>,1.00,.00,--,551.53,0,100.00%,<empty>,.00,.00,.00,548.50,S,554.00,I,17 JUN 27,130,.44,W,.45,N,<empty>,0,<empty>,.00,.00,55.67%,0,0,1.78%,0.34%,-.03,.00,.07,,
,,<empty>,0,<empty>,1.00,.00,--,546.53,0,100.00%,<empty>,.00,.00,.00,543.00,I,549.32,J,17 JUN 27,135,.48,I,.50,I,<empty>,28,<empty>,.00,.00,55.07%,0,0,1.89%,0.36%,-.04,.00,.07,,
,,<empty>,0,<empty>,1.00,.00,--,541.53,0,100.00%,<empty>,.00,.00,.00,538.01,J,544.35,J,17 JUN 27,140,.53,W,.55,I,<empty>,0,<empty>,.00,.00,54.52%,0,0,2.02%,0.39%,-.04,.00,.08,,
,,<empty>,0,<empty>,.99,.00,64.08%,536.53,0,94.41%,<empty>,.06,-.01,.17,534.50,I,539.39,S,17 JUN 27,145,.58,D,.59,N,<empty>,4,<empty>,.00,.00,53.89%,0,0,2.12%,0.41%,-.04,.00,.09,,
,,<empty>,0,<empty>,.99,.00,64.31%,531.53,0,93.82%,<empty>,.18,-.01,.20,530.00,Q,534.50,I,17 JUN 27,150,.63,I,.66,N,<empty>,9,<empty>,.00,.00,53.40%,0,0,2.26%,0.43%,-.05,.00,.10,,
,,<empty>,0,<empty>,.99,.00,65.12%,526.53,0,92.92%,<empty>,.33,-.01,.24,525.50,S,530.00,I,17 JUN 27,155,.67,N,.70,N,<empty>,0,<empty>,.00,.00,52.70%,0,0,2.34%,0.44%,-.05,.00,.10,,
,,<empty>,0,<empty>,.99,.00,60.26%,521.53,0,94.62%,<empty>,.26,-.01,.20,518.50,I,525.50,I,17 JUN 27,160,.73,N,.79,T,<empty>,0,<empty>,.00,.00,52.32%,0,0,2.51%,0.48%,-.06,.00,.11,,
,,<empty>,0,<empty>,.98,.00,64.08%,516.53,0,92.34%,<empty>,.52,-.01,.28,516.00,S,520.50,B,17 JUN 27,165,.79,I,.81,N,<empty>,0,<empty>,.00,.00,51.62%,0,0,2.58%,0.49%,-.06,-.01,.12,,
,,<empty>,0,<empty>,.98,.00,63.33%,511.53,0,92.17%,<empty>,.61,-.01,.30,511.00,I,515.91,J,17 JUN 27,170,.85,W,.87,N,<empty>,0,<empty>,-.01,.00,51.08%,0,0,2.70%,0.51%,-.07,-.01,.13,,
,,<empty>,0,<empty>,.98,.00,60.32%,506.53,0,93.15%,<empty>,.65,-.01,.28,505.00,I,511.00,A,17 JUN 27,175,.90,I,.92,I,<empty>,1,<empty>,-.01,.00,50.45%,0,0,2.79%,0.52%,-.07,-.01,.13,,
,,<empty>,0,<empty>,.98,.00,62.90%,501.53,0,91.28%,<empty>,.82,-.02,.35,502.00,I,506.50,S,17 JUN 27,180,.94,N,.97,N,<empty>,1,<empty>,-.01,.00,49.80%,0,0,2.87%,0.53%,-.07,-.01,.14,,
,,<empty>,0,<empty>,.98,.00,62.64%,496.53,0,90.86%,<empty>,.93,-.02,.37,497.50,T,501.85,J,17 JUN 27,185,1.02,N,1.04,N,<empty>,0,<empty>,-.01,.00,49.35%,0,0,3.02%,0.56%,-.08,-.01,.15,,
,,<empty>,0,<empty>,.97,.00,61.81%,491.53,0,90.75%,<empty>,1.03,-.02,.39,492.50,I,497.30,J,17 JUN 27,190,1.06,N,1.10,I,<empty>,0,<empty>,-.01,.00,48.73%,0,0,3.10%,0.57%,-.08,-.01,.16,,
,,<empty>,0,<empty>,.97,.00,61.21%,486.53,0,90.52%,<empty>,1.13,-.02,.41,488.00,I,492.44,S,17 JUN 27,195,1.12,N,1.15,N,<empty>,0,<empty>,-.01,.00,48.14%,0,0,3.20%,0.59%,-.09,-.01,.17,,
,,<empty>,0,<empty>,.97,.00,61.06%,481.53,0,90.04%,<empty>,1.23,-.02,.43,483.50,S,487.98,J,17 JUN 27,200,1.19,W,1.21,D,<empty>,10,<empty>,-.01,.00,47.62%,0,0,3.31%,0.60%,-.09,-.01,.17,,
,,<empty>,0,<empty>,.97,.00,60.58%,476.53,0,89.74%,<empty>,1.33,-.02,.45,479.00,T,483.28,J,17 JUN 27,205,1.26,W,1.29,D,<empty>,0,<empty>,-.01,.00,47.14%,0,0,3.44%,0.63%,-.10,-.01,.18,,
,,<empty>,0,<empty>,.97,.00,59.46%,471.53,0,89.84%,<empty>,1.43,-.02,.46,474.00,I,478.50,S,17 JUN 27,210,1.36,I,5.00,A,<empty>,2,<empty>,-.02,.00,53.69%,0,0,6.88%,1.54%,-.21,-.01,.33,,
,,<empty>,0,<empty>,.97,.00,59.16%,466.53,0,89.44%,<empty>,1.54,-.02,.49,469.50,H,474.00,I,17 JUN 27,215,1.39,I,1.42,I,<empty>,0,<empty>,-.01,.00,46.07%,0,0,3.66%,0.66%,-.11,-.01,.20,,
,,<empty>,0,<empty>,.96,.00,58.77%,461.53,0,89.11%,<empty>,1.64,-.02,.51,465.00,S,469.43,J,17 JUN 27,220,1.47,W,1.49,N,<empty>,983,<empty>,-.01,.00,45.58%,0,0,3.78%,0.68%,-.12,-.01,.21,,
,,<empty>,0,<empty>,.96,.00,57.52%,456.53,0,89.31%,<empty>,1.74,-.02,.51,460.00,H,464.50,A,17 JUN 27,225,1.54,I,1.60,I,<empty>,0,<empty>,-.01,.00,45.16%,0,0,3.94%,0.70%,-.13,-.01,.23,,
,,<empty>,0,<empty>,.96,.00,55.22%,451.53,0,90.18%,<empty>,1.87,-.02,.50,455.50,H,458.00,I,17 JUN 27,230,1.64,I,1.66,N,<empty>,149,<empty>,-.01,.00,44.69%,0,0,4.07%,0.72%,-.13,-.01,.24,,
,,<empty>,0,<empty>,.96,.00,56.71%,446.53,0,88.68%,<empty>,1.94,-.03,.56,451.00,S,455.41,S,17 JUN 27,235,1.70,I,1.73,I,<empty>,0,<empty>,-.01,.00,44.15%,0,0,4.16%,0.74%,-.14,-.01,.25,,
,,<empty>,0,<empty>,.96,.00,55.85%,441.53,0,88.66%,<empty>,2.05,-.03,.57,446.00,A,450.88,J,17 JUN 27,240,1.79,E,1.81,W,<empty>,1,<empty>,-.01,.00,43.69%,0,0,4.30%,0.76%,-.15,-.01,.26,,
,,<empty>,0,<empty>,.96,.00,54.85%,436.53,0,88.74%,<empty>,2.16,-.03,.58,441.00,I,446.18,J,17 JUN 27,245,1.87,I,1.90,I,0,376,0.00%,-.01,.00,43.23%,0,0,4.43%,0.78%,-.16,-.01,.27,,
,,<empty>,5,<empty>,.96,.00,53.44%,431.53,0,89.10%,<empty>,2.28,-.03,.58,435.50,S,441.49,S,17 JUN 27,250,1.96,C,2.01,N,<empty>,0,<empty>,-.01,.00,42.82%,0,0,4.59%,0.80%,-.16,-.01,.28,,
,,<empty>,0,<empty>,.96,.00,52.69%,426.53,0,89.05%,<empty>,2.39,-.03,.59,430.54,J,437.00,I,17 JUN 27,255,2.06,W,2.11,W,<empty>,0,<empty>,-.01,.00,42.40%,0,0,4.74%,0.82%,-.17,-.01,.30,,
,,<empty>,0,<empty>,.95,.00,53.83%,421.53,0,87.69%,<empty>,2.44,-.03,.65,428.00,S,432.47,S,17 JUN 27,260,2.18,D,2.20,D,<empty>,0,<empty>,-.01,.00,41.99%,0,0,4.90%,0.85%,-.18,-.01,.31,,
,,<empty>,0,<empty>,.95,.00,51.31%,416.53,0,88.86%,<empty>,2.59,-.03,.62,422.50,I,426.30,J,17 JUN 27,265,2.29,D,2.33,I,<empty>,0,<empty>,-.02,.00,41.63%,0,0,5.08%,0.88%,-.19,-.01,.33,,
,,<empty>,0,<empty>,.95,.00,52.21%,411.53,0,87.66%,<empty>,2.65,-.03,.68,418.50,J,423.00,S,17 JUN 27,270,2.39,D,2.43,I,<empty>,0,<empty>,-.02,.00,41.19%,0,0,5.23%,0.90%,-.20,-.01,.34,,
,,<empty>,0,<empty>,.95,.00,50.21%,406.53,0,88.49%,<empty>,2.79,-.03,.66,412.00,S,418.41,J,17 JUN 27,275,2.49,D,2.48,W,<empty>,2,<empty>,-.02,.00,40.69%,0,0,5.34%,0.91%,-.21,-.01,.35,,
,,<empty>,1,<empty>,.95,.00,50.86%,401.53,0,87.45%,<empty>,2.85,-.03,.71,409.00,I,413.88,S,17 JUN 27,280,2.56,W,2.59,N,<empty>,0,<empty>,-.02,.00,40.22%,0,0,5.46%,0.93%,-.22,-.01,.37,,
,,<empty>,0,<empty>,.95,.00,50.37%,396.53,0,87.23%,<empty>,2.94,-.03,.73,404.50,I,409.32,S,17 JUN 27,285,2.68,I,2.71,I,<empty>,0,<empty>,-.02,.00,39.84%,0,0,5.64%,0.95%,-.23,-.01,.38,,
,,<empty>,0,<empty>,.95,.00,48.63%,391.53,0,87.92%,<empty>,3.07,-.03,.71,398.52,J,404.44,J,17 JUN 27,290,2.83,I,2.81,W,<empty>,1,<empty>,-.02,.00,39.46%,0,0,5.82%,0.98%,-.24,-.01,.40,,
,,<empty>,0,<empty>,.94,.00,48.55%,386.53,0,87.40%,<empty>,3.15,-.03,.74,395.50,S,398.98,J,17 JUN 27,295,2.90,D,2.93,I,0,3,0.00%,-.02,.00,39.01%,0,0,5.95%,1.00%,-.25,-.01,.41,,
,,0,26,0.00%,.94,.00,47.74%,381.53,0,87.43%,<empty>,3.25,-.03,.75,389.50,B,395.42,S,17 JUN 27,300,3.02,W,3.08,I,0,29,0.00%,-.02,.00,38.64%,0,0,6.14%,1.03%,-.26,-.01,.43,,
,,<empty>,0,<empty>,.94,.00,48.23%,376.53,0,86.47%,<empty>,3.30,-.04,.80,386.50,S,390.90,S,17 JUN 27,305,3.13,N,3.17,N,1,0,<empty>,-.02,.00,38.20%,0,<empty>,6.28%,1.04%,-.27,-.01,.45,,
,,0,25,0.00%,.94,.00,46.54%,371.53,0,87.18%,<empty>,3.43,-.03,.79,380.50,N,385.94,J,17 JUN 27,310,3.26,W,3.32,I,<empty>,0,<empty>,-.02,.00,37.84%,0,0,6.47%,1.07%,-.29,-.01,.46,,
,,<empty>,0,<empty>,.94,.00,47.04%,366.53,0,86.20%,<empty>,3.47,-.04,.84,377.00,I,382.00,I,17 JUN 27,315,3.43,I,3.44,W,<empty>,1,<empty>,-.02,.00,37.49%,0,0,6.67%,1.10%,-.30,-.01,.48,,
,,<empty>,0,<empty>,.93,.00,46.48%,361.53,0,86.04%,<empty>,3.56,-.04,.86,372.50,S,377.36,J,17 JUN 27,320,3.57,I,3.56,I,0,0,0.00%,-.03,.00,37.09%,0,0,6.85%,1.13%,-.31,-.01,.50,,
,,<empty>,0,<empty>,.93,.00,45.09%,356.53,0,86.55%,<empty>,3.68,-.04,.85,366.55,J,372.74,J,17 JUN 27,325,3.66,W,3.75,I,<empty>,1,<empty>,-.03,.00,36.72%,0,0,7.03%,1.15%,-.32,-.02,.52,,
,,<empty>,0,<empty>,.93,.00,44.98%,351.53,0,86.04%,<empty>,3.74,-.04,.88,363.01,J,367.89,S,17 JUN 27,330,3.86,D,3.87,W,0,40,0.00%,-.03,.00,36.38%,0,0,7.25%,1.19%,-.34,-.02,.54,,
,,<empty>,0,<empty>,.93,.00,44.52%,346.53,0,85.81%,<empty>,3.82,-.04,.90,358.50,I,363.43,S,17 JUN 27,335,3.95,I,3.99,I,0,4,0.00%,-.03,.00,35.94%,0,0,7.39%,1.20%,-.35,-.02,.56,,
,,<empty>,0,<empty>,.93,.00,42.98%,341.53,0,86.48%,<empty>,3.95,-.04,.89,353.50,A,357.50,S,17 JUN 27,340,4.11,W,4.19,I,0,5,0.00%,-.03,.00,35.62%,0,0,7.63%,1.24%,-.37,-.02,.58,,
,,<empty>,0,<empty>,.93,.00,43.02%,336.53,0,85.84%,<empty>,4.00,-.04,.93,348.50,X,354.39,J,17 JUN 27,345,4.26,W,4.35,I,<empty>,4,<empty>,-.03,.00,35.26%,0,0,7.83%,1.26%,-.38,-.02,.60,,
,,<empty>,0,<empty>,.93,.00,42.07%,331.53,0,86.04%,<empty>,4.10,-.04,.93,343.14,J,349.84,J,17 JUN 27,350,4.42,C,4.46,W,0,207,0.00%,-.03,.00,34.86%,0,0,8.01%,1.28%,-.40,-.02,.62,,
,,<empty>,0,<empty>,.92,.00,42.54%,326.53,0,85.02%,<empty>,4.12,-.04,.99,340.50,I,345.29,J,17 JUN 27,355,4.59,D,4.70,W,<empty>,259,<empty>,-.03,.00,34.57%,0,0,8.27%,1.33%,-.42,-.02,.64,,
,,<empty>,0,<empty>,.92,.00,42.03%,321.53,0,84.84%,<empty>,4.20,-.04,1.01,336.00,I,340.72,S,17 JUN 27,360,4.77,W,4.81,D,<empty>,0,<empty>,-.04,.00,34.18%,0,0,8.46%,1.35%,-.43,-.02,.66,,
,,<empty>,0,<empty>,.92,.00,41.24%,316.53,0,84.90%,<empty>,4.28,-.04,1.02,331.08,J,336.00,S,17 JUN 27,365,4.95,W,5.05,I,<empty>,10,<empty>,-.04,.00,33.88%,0,0,8.73%,1.39%,-.45,-.02,.69,,
,,<empty>,0,<empty>,.92,.00,40.30%,311.53,0,85.10%,<empty>,4.38,-.04,1.02,326.62,J,330.50,I,17 JUN 27,370,5.13,I,5.18,W,<empty>,0,<empty>,-.04,.00,33.50%,0,0,8.93%,1.41%,-.47,-.02,.71,,
,,0,21,0.00%,.92,.00,40.54%,306.53,0,84.26%,<empty>,4.41,-.05,1.07,322.50,S,327.10,J,17 JUN 27,375,5.33,C,5.37,D,<empty>,2,<empty>,-.04,.00,33.18%,0,0,9.18%,1.45%,-.49,-.02,.73,,
,,<empty>,0,<empty>,.91,.00,39.75%,301.53,0,84.33%,<empty>,4.49,-.05,1.08,318.00,M,321.92,J,17 JUN 27,380,5.55,W,5.65,W,0,5,0.00%,-.04,.00,32.91%,0,0,9.49%,1.50%,-.51,-.02,.76,,
,,<empty>,0,<empty>,.91,.00,39.00%,296.53,0,84.37%,<empty>,4.57,-.05,1.10,313.50,M,316.81,S,17 JUN 27,385,5.74,W,5.79,W,<empty>,0,<empty>,-.04,.00,32.53%,0,0,9.70%,1.52%,-.53,-.02,.78,,
,,<empty>,0,<empty>,.91,.00,38.92%,291.53,0,83.80%,<empty>,4.61,-.05,1.14,309.00,M,313.19,J,17 JUN 27,390,5.97,W,6.01,W,0,17,0.00%,-.05,.00,32.23%,0,0,9.98%,1.56%,-.55,-.02,.81,,
,,<empty>,0,<empty>,.91,.00,38.63%,286.53,0,83.42%,<empty>,4.66,-.05,1.17,304.50,I,309.10,J,17 JUN 27,395,6.20,W,6.24,W,<empty>,1,<empty>,-.05,.00,31.92%,0,0,10.26%,1.60%,-.57,-.02,.84,,
,,<empty>,1,<empty>,.91,.00,37.56%,281.53,0,83.77%,<empty>,4.76,-.05,1.16,298.50,S,304.72,J,17 JUN 27,400,6.43,W,6.48,W,0,67,0.00%,-.05,.00,31.62%,0,0,10.55%,1.64%,-.59,-.02,.87,,
,,<empty>,0,<empty>,.91,.00,36.79%,276.53,0,83.84%,<empty>,4.84,-.05,1.17,294.50,S,299.00,S,17 JUN 27,405,6.68,W,6.73,I,<empty>,0,<empty>,-.05,.00,31.32%,0,0,10.85%,1.68%,-.62,-.02,.89,,
,,<empty>,0,<empty>,.90,.00,37.05%,271.53,0,82.93%,<empty>,4.85,-.05,1.23,290.50,I,295.74,J,17 JUN 27,410,6.94,W,6.99,I,<empty>,2,<empty>,-.05,.00,31.03%,0,0,11.16%,1.73%,-.64,-.02,.92,,
,,<empty>,0,<empty>,.90,.00,36.27%,266.53,0,83.02%,<empty>,4.93,-.05,1.24,285.18,J,291.28,S,17 JUN 27,415,7.20,I,7.26,I,<empty>,1,<empty>,-.06,.00,30.73%,0,0,11.47%,1.77%,-.67,-.02,.95,,
,,<empty>,0,<empty>,.90,.00,35.77%,261.53,0,82.83%,<empty>,4.99,-.05,1.26,280.57,J,286.81,S,17 JUN 27,420,7.49,D,7.64,I,<empty>,250,<empty>,-.06,.00,30.51%,0,0,11.86%,1.83%,-.70,-.02,.99,,
,,<empty>,0,<empty>,.90,.00,35.51%,256.53,0,82.40%,<empty>,5.03,-.05,1.30,276.50,I,282.42,S,17 JUN 27,425,7.77,W,7.82,W,<empty>,1,<empty>,-.06,.00,30.16%,0,0,12.14%,1.87%,-.72,-.02,1.02,,
,,<empty>,0,<empty>,.89,.00,35.45%,251.53,0,81.77%,<empty>,5.06,-.05,1.34,273.04,J,277.97,J,17 JUN 27,430,8.08,W,8.15,N,<empty>,0,<empty>,-.06,.00,29.90%,0,0,12.51%,1.92%,-.75,-.02,1.05,,
,,0,4,0.00%,.89,.00,34.63%,246.53,0,81.90%,<empty>,5.13,-.05,1.35,268.56,J,272.50,S,17 JUN 27,435,8.42,W,8.58,I,<empty>,0,<empty>,-.07,.00,29.69%,0,0,12.94%,1.99%,-.79,-.03,1.09,,
,,<empty>,0,<empty>,.89,.00,34.68%,241.53,0,81.14%,<empty>,5.15,-.05,1.40,264.21,J,269.29,S,17 JUN 27,440,8.72,W,8.78,I,0,10,0.00%,-.07,.00,29.36%,0,0,13.24%,2.03%,-.81,-.03,1.12,,
,,<empty>,0,<empty>,.88,.00,34.17%,236.53,0,80.95%,<empty>,5.20,-.05,1.43,259.50,I,264.91,S,17 JUN 27,445,9.05,W,9.13,B,<empty>,4,<empty>,-.07,.00,29.09%,0,0,13.62%,2.09%,-.84,-.03,1.15,,
