Stock quote and option quote for SPY on 12/1/25 09:23:32

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
680.22,K,-3.17,680.21,P,680.22,Q,760 x 160,"13,108,100",678.81,681.86,678.74

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
80,1.08%,<empty>,1.831,Q,9/19/25,689.70,481.80,"1,024,182,000",1.009

1 DEC 25  (0)  100 (Weeklys)
,,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,,
,,<empty>,0,<empty>,.97,.00,121.36%,610.22,0,78.16%,<empty>,4.04,-.01,.12,608.50,I,612.98,J,17 JUN 27,70,.10,I,.13,I,<empty>,1,<empty>,.00,.00,65.98%,0,0,0.80%,0.16%,-.01,.00,.02,,
,,<empty>,0,<empty>,.98,.00,109.61%,605.22,0,83.25%,<empty>,3.20,-.01,.11,603.00,I,607.99,J,17 JUN 27,75,.12,I,.15,N,<empty>,1,<empty>,.00,.00,64.97%,0,0,0.88%,0.18%,-.01,.00,.02,,
,,<empty>,0,<empty>,.99,.00,98.93%,600.22,0,87.61%,<empty>,2.35,-.01,.08,598.08,J,602.50,I,17 JUN 27,80,.14,T,.17,T,<empty>,6,<empty>,.00,.00,63.92%,0,0,0.96%,0.19%,-.01,.00,.02,,
,,<empty>,0,<empty>,.99,.00,90.78%,595.22,0,90.52%,<empty>,1.63,.00,.06,593.00,I,597.50,S,17 JUN 27,85,.16,I,9.50,M,<empty>,0,<empty>,-.01,.00,101.31%,0,0,14.66%,6.02%,-.17,-.02,.23,,
,,<empty>,0,<empty>,.99,.00,84.11%,590.22,0,92.60%,<empty>,1.01,.00,.04,588.00,I,592.50,I,17 JUN 27,90,.18,I,.21,I,<empty>,1,<empty>,.00,.00,61.83%,0,0,1.09%,0.22%,-.01,.00,.03,,
,,<empty>,0,<empty>,.99,.00,90.92%,585.22,0,88.67%,<empty>,1.44,-.01,.13,584.00,S,588.45,J,17 JUN 27,95,.20, ,.23,W,<empty>,0,<empty>,.00,.00,60.81%,0,0,1.15%,0.23%,-.02,.00,.03,,
,,<empty>,0,<empty>,.99,.00,88.82%,580.22,0,88.83%,<empty>,1.23,-.01,.14,579.50,S,583.45,J,17 JUN 27,100,.24,H,.25,D,<empty>,10,<empty>,.00,.00,60.07%,0,0,1.24%,0.25%,-.02,.00,.04,,
,,<empty>,0,<empty>,.99,.00,79.82%,575.22,0,92.28%,<empty>,.56,-.01,.10,573.54,J,578.00,I,17 JUN 27,105,.27,W,4.78,D,<empty>,0,<empty>,-.01,.00,80.30%,0,0,7.93%,2.46%,-.12,-.01,.18,,
,,<empty>,0,<empty>,.99,.00,80.86%,570.22,0,91.09%,<empty>,.63,-.01,.14,569.00,T,573.47,S,17 JUN 27,110,.30,N,.33,N,<empty>,0,<empty>,.00,.00,58.71%,0,0,1.46%,0.29%,-.02,.00,.05,,
,,<empty>,0,<empty>,.99,.00,76.63%,565.22,0,92.34%,<empty>,.36,-.01,.14,563.50,I,568.48,S,17 JUN 27,115,.32,N,.35,N,<empty>,0,<empty>,.00,.00,57.70%,0,0,1.50%,0.29%,-.02,.00,.05,,
,,<empty>,0,<empty>,.99,.00,72.92%,560.22,0,93.33%,<empty>,.15,-.01,.13,558.06,J,563.49,S,17 JUN 27,120,.37,W,.40,I,<empty>,1,<empty>,.00,.00,57.26%,0,0,1.65%,0.32%,-.03,.00,.06,,
,,<empty>,0,<empty>,.99,.00,70.91%,555.22,0,93.61%,<empty>,.08,-.01,.14,553.50,S,558.00,I,17 JUN 27,125,.39,N,.42,N,<empty>,0,<empty>,.00,.00,56.26%,0,0,1.68%,0.33%,-.03,.00,.06,,
,,<empty>,0,<empty>,.99,.00,69.30%,550.22,0,93.73%,<empty>,.05,-.01,.15,548.52,S,553.00,D,17 JUN 27,130,.44,W,.46,N,<empty>,0,<empty>,.00,.00,55.69%,0,0,1.80%,0.35%,-.03,.00,.07,,
,,<empty>,0,<empty>,.99,.00,66.56%,545.22,0,94.35%,<empty>,-.02,-.01,.15,543.17,J,548.00,D,17 JUN 27,135,.48,N,38.91,S,<empty>,28,<empty>,-.03,.00,111.59%,0,0,30.90%,17.08%,-.55,-.05,.56,,
,,<empty>,0,<empty>,.99,.00,66.57%,540.22,0,93.83%,<empty>,.08,-.01,.17,538.18,J,543.47,S,17 JUN 27,140,.54,H,.55,N,<empty>,0,<empty>,.00,.00,54.53%,0,0,2.03%,0.39%,-.04,.00,.08,,
,,<empty>,0,<empty>,.99,.00,68.60%,535.22,0,92.35%,<empty>,.29,-.01,.23,534.09,J,539.00,I,17 JUN 27,145,.57, ,.60, ,<empty>,4,<empty>,.00,.00,53.83%,0,0,2.12%,0.41%,-.04,.00,.09,,
,,<empty>,0,<empty>,.99,.00,66.54%,530.22,0,92.76%,<empty>,.29,-.01,.23,529.00,I,533.87,J,17 JUN 27,150,.63,N,.67,H,<empty>,9,<empty>,.00,.00,53.40%,0,0,2.27%,0.44%,-.05,.00,.10,,
,,<empty>,0,<empty>,.98,.00,67.26%,525.22,0,91.84%,<empty>,.43,-.01,.27,525.00,H,529.00,A,17 JUN 27,155,.70,N,.73,N,<empty>,0,<empty>,.00,.00,52.94%,0,0,2.42%,0.46%,-.05,.00,.10,,
,,<empty>,0,<empty>,.98,.00,66.48%,520.22,0,91.65%,<empty>,.50,-.01,.29,520.00,S,524.43,J,17 JUN 27,160,.74,I,.79,T,<empty>,0,<empty>,.00,.00,52.32%,0,0,2.52%,0.48%,-.06,.00,.11,,
,,<empty>,0,<empty>,.98,.00,65.08%,515.22,0,91.80%,<empty>,.56,-.01,.30,515.50,B,519.00,A,17 JUN 27,165,.81,D,.82,N,<empty>,0,<empty>,.00,.00,51.69%,0,0,2.62%,0.50%,-.06,-.01,.12,,
,,<empty>,0,<empty>,.98,.00,65.47%,510.22,0,91.02%,<empty>,.68,-.02,.33,510.50,X,515.18,J,17 JUN 27,170,.85, ,.88, ,<empty>,0,<empty>,-.01,.00,51.06%,0,0,2.71%,0.51%,-.07,-.01,.13,,
,,<empty>,0,<empty>,.98,.00,65.74%,505.22,0,90.27%,<empty>,.78,-.02,.36,506.50,S,510.41,J,17 JUN 27,175,.90,I,.92,I,<empty>,1,<empty>,-.01,.00,50.40%,0,0,2.79%,0.52%,-.07,-.01,.13,,
,,<empty>,0,<empty>,.98,.00,64.38%,500.22,0,90.44%,<empty>,.86,-.02,.37,501.50,Q,505.50,S,17 JUN 27,180,.95,I,.98,N,<empty>,1,<empty>,-.01,.00,49.81%,0,0,2.90%,0.54%,-.07,-.01,.14,,
,,<empty>,0,<empty>,.97,.00,64.21%,495.22,0,89.93%,<empty>,.96,-.02,.40,497.00,T,501.00,N,17 JUN 27,185,1.01,I,1.03,W,<empty>,0,<empty>,-.01,.00,49.22%,0,0,3.00%,0.55%,-.08,-.01,.15,,
,,<empty>,0,<empty>,.97,.00,63.38%,490.22,0,89.82%,<empty>,1.05,-.02,.41,492.50,I,496.00,S,17 JUN 27,190,1.08,N,1.09,W,<empty>,0,<empty>,-.01,.00,48.70%,0,0,3.12%,0.57%,-.08,-.01,.16,,
,,<empty>,0,<empty>,.97,.00,63.46%,485.22,0,89.17%,<empty>,1.15,-.02,.45,488.00,I,491.80,J,17 JUN 27,195,1.15,I,1.16,N,<empty>,0,<empty>,-.01,.00,48.20%,0,0,3.24%,0.60%,-.09,-.01,.17,,
,,<empty>,0,<empty>,.97,.00,62.05%,480.22,0,89.41%,<empty>,1.24,-.02,.45,483.00,S,486.81,J,17 JUN 27,200,1.22,I,41.07,C,<empty>,10,<empty>,-.04,.00,87.12%,0,0,26.68%,11.82%,-.72,-.06,.78,,
,,<empty>,0,<empty>,.97,.00,60.79%,475.22,0,89.57%,<empty>,1.34,-.02,.46,477.50,Q,482.43,S,17 JUN 27,205,1.26,W,1.29,W,<empty>,0,<empty>,-.01,.00,47.08%,0,0,3.45%,0.63%,-.10,-.01,.18,,
,,<empty>,0,<empty>,.97,.00,60.03%,470.22,0,89.45%,<empty>,1.44,-.02,.48,473.00,I,477.50,N,17 JUN 27,210,1.36,I,5.00,A,<empty>,2,<empty>,-.02,.00,53.63%,0,0,6.89%,1.54%,-.21,-.01,.33,,
,,<empty>,0,<empty>,.97,.00,58.68%,465.22,0,89.69%,<empty>,1.54,-.02,.48,468.00,I,472.50,S,17 JUN 27,215,1.43,W,1.43,N,<empty>,0,<empty>,-.01,.00,46.13%,0,0,3.71%,0.67%,-.11,-.01,.21,,
,,<empty>,0,<empty>,.96,.00,58.86%,460.22,0,89.00%,<empty>,1.64,-.02,.51,464.00,M,468.00,I,17 JUN 27,220,1.48,W,1.51,N,<empty>,983,<empty>,-.01,.00,45.59%,0,0,3.82%,0.68%,-.12,-.01,.22,,
,,<empty>,0,<empty>,.96,.00,58.95%,455.22,0,88.35%,<empty>,1.73,-.03,.55,459.50,X,464.00,I,17 JUN 27,225,1.56,W,1.59,N,<empty>,0,<empty>,-.01,.00,45.12%,0,0,3.95%,0.70%,-.13,-.01,.23,,
,,<empty>,0,<empty>,.96,.00,57.64%,450.22,0,88.60%,<empty>,1.84,-.03,.55,455.00,M,458.50,I,17 JUN 27,230,1.64,I,1.66,N,<empty>,149,<empty>,-.01,.00,44.63%,0,0,4.07%,0.72%,-.13,-.01,.24,,
,,<empty>,0,<empty>,.96,.00,56.80%,445.22,0,88.56%,<empty>,1.95,-.03,.56,450.00,J,454.00,S,17 JUN 27,235,1.72,W,1.76,I,<empty>,0,<empty>,-.01,.00,44.19%,0,0,4.21%,0.75%,-.14,-.01,.25,,
,,<empty>,0,<empty>,.96,.00,56.39%,440.22,0,88.25%,<empty>,2.04,-.03,.59,445.50,M,449.50,I,17 JUN 27,240,1.81,W,1.84,W,<empty>,1,<empty>,-.01,.00,43.72%,0,0,4.35%,0.77%,-.15,-.01,.26,,
,,<empty>,0,<empty>,.96,.00,55.96%,435.22,0,87.95%,<empty>,2.14,-.03,.61,441.00,S,444.99,J,17 JUN 27,245,1.89,W,1.92,W,0,376,0.00%,-.01,.00,43.24%,0,0,4.47%,0.78%,-.16,-.01,.27,,
,,<empty>,5,<empty>,.96,.00,54.75%,430.22,0,88.17%,<empty>,2.25,-.03,.61,436.04,J,440.00,A,17 JUN 27,250,1.98,W,2.01,N,<empty>,0,<empty>,-.01,.00,42.79%,0,0,4.61%,0.80%,-.16,-.01,.29,,
,,<empty>,0,<empty>,.95,.00,54.96%,425.22,0,87.44%,<empty>,2.33,-.03,.65,431.50,P,436.36,J,17 JUN 27,255,2.07,I,2.11,W,<empty>,0,<empty>,-.01,.00,42.35%,0,0,4.75%,0.83%,-.17,-.01,.30,,
,,<empty>,0,<empty>,.95,.00,54.20%,420.22,0,87.38%,<empty>,2.44,-.03,.66,426.59,J,431.87,S,17 JUN 27,260,2.17,I,2.20,I,<empty>,0,<empty>,-.01,.00,41.92%,0,0,4.90%,0.85%,-.18,-.01,.31,,
,,<empty>,0,<empty>,.95,.00,53.39%,415.22,0,87.35%,<empty>,2.54,-.03,.68,422.50,M,426.50,D,17 JUN 27,265,2.27,W,2.30,B,<empty>,0,<empty>,-.02,.00,41.49%,0,0,5.05%,0.87%,-.19,-.01,.33,,
,,<empty>,0,<empty>,.95,.00,51.83%,410.22,0,87.87%,<empty>,2.66,-.03,.67,417.00,S,421.50,S,17 JUN 27,270,2.38,N,2.41,I,<empty>,0,<empty>,-.02,.00,41.09%,0,0,5.21%,0.89%,-.20,-.01,.34,,
,,<empty>,0,<empty>,.95,.00,52.45%,405.22,0,86.83%,<empty>,2.72,-.03,.72,413.50,I,417.50,A,17 JUN 27,275,2.48,N,2.51,N,<empty>,2,<empty>,-.02,.00,40.65%,0,0,5.36%,0.92%,-.21,-.01,.35,,
,,<empty>,1,<empty>,.95,.00,50.83%,400.22,0,87.41%,<empty>,2.85,-.03,.71,407.50,I,412.85,S,17 JUN 27,280,2.59,D,2.61,W,<empty>,0,<empty>,-.02,.00,40.23%,0,0,5.51%,0.94%,-.22,-.01,.37,,
,,<empty>,0,<empty>,.95,.00,50.45%,395.22,0,87.10%,<empty>,2.94,-.03,.73,403.50,P,407.97,S,17 JUN 27,285,2.70,I,2.73,I,<empty>,0,<empty>,-.02,.00,39.83%,0,0,5.67%,0.96%,-.23,-.01,.38,,
,,<empty>,0,<empty>,.94,.00,50.16%,390.22,0,86.73%,<empty>,3.02,-.03,.76,399.50,S,403.22,J,17 JUN 27,290,2.81,I,2.84,I,<empty>,1,<empty>,-.02,.00,39.41%,0,0,5.83%,0.98%,-.24,-.01,.40,,
,,<empty>,0,<empty>,.94,.00,49.88%,385.22,0,86.34%,<empty>,3.10,-.04,.79,394.61,J,399.42,J,17 JUN 27,295,2.93,D,2.96,I,0,3,0.00%,-.02,.00,39.01%,0,0,6.00%,1.01%,-.25,-.01,.42,,
,,0,26,0.00%,.94,.00,49.06%,380.22,0,86.36%,<empty>,3.20,-.04,.80,390.00,S,394.50,S,17 JUN 27,300,3.05,N,3.08,I,0,29,0.00%,-.02,.00,38.61%,0,0,6.17%,1.03%,-.26,-.01,.43,,
,,<empty>,0,<empty>,.94,.00,47.92%,375.22,0,86.64%,<empty>,3.31,-.04,.80,385.00,A,389.44,J,17 JUN 27,305,3.17,I,3.20,I,1,0,<empty>,-.02,.00,38.21%,0,<empty>,6.33%,1.06%,-.27,-.01,.45,,
,,0,25,0.00%,.94,.00,47.48%,370.22,0,86.38%,<empty>,3.39,-.04,.82,380.50,S,385.00,I,17 JUN 27,310,3.30,I,3.33,I,<empty>,0,<empty>,-.02,.00,37.83%,0,0,6.51%,1.08%,-.29,-.01,.47,,
,,<empty>,0,<empty>,.93,.00,47.69%,365.22,0,85.62%,<empty>,3.45,-.04,.86,376.50,A,381.16,J,17 JUN 27,315,3.43,I,3.46,I,<empty>,1,<empty>,-.02,.00,37.44%,0,0,6.69%,1.11%,-.30,-.01,.48,,
,,<empty>,0,<empty>,.93,.00,46.60%,360.22,0,85.87%,<empty>,3.55,-.04,.87,371.80,J,375.83,J,17 JUN 27,320,3.56,I,3.61,I,0,0,0.00%,-.03,.00,37.07%,0,0,6.88%,1.13%,-.31,-.02,.50,,
,,<empty>,0,<empty>,.93,.00,46.28%,355.22,0,85.52%,<empty>,3.63,-.04,.89,367.00,B,371.92,S,17 JUN 27,325,3.70,I,3.73,W,<empty>,1,<empty>,-.03,.00,36.67%,0,0,7.06%,1.16%,-.33,-.02,.52,,
,,<empty>,0,<empty>,.93,.00,45.83%,350.22,0,85.27%,<empty>,3.70,-.04,.91,363.00,D,367.00,S,17 JUN 27,330,3.84,I,3.88,I,0,40,0.00%,-.03,.00,36.30%,0,0,7.25%,1.18%,-.34,-.02,.54,,
,,<empty>,0,<empty>,.93,.00,45.34%,345.22,0,85.06%,<empty>,3.78,-.04,.94,358.50,I,362.50,D,17 JUN 27,335,4.00,I,4.03,I,0,4,0.00%,-.03,.00,35.95%,0,0,7.46%,1.21%,-.35,-.02,.56,,
,,<empty>,0,<empty>,.93,.00,44.32%,340.22,0,85.29%,<empty>,3.88,-.04,.94,353.00,A,358.00,S,17 JUN 27,340,4.14,I,4.19,I,0,5,0.00%,-.03,.00,35.58%,0,0,7.66%,1.24%,-.37,-.02,.58,,
,,<empty>,0,<empty>,.93,.00,43.47%,335.22,0,85.38%,<empty>,3.98,-.04,.95,348.18,J,353.14,J,17 JUN 27,345,4.30,I,4.35,I,<empty>,4,<empty>,-.03,.00,35.22%,0,0,7.87%,1.27%,-.38,-.02,.60,,
,,<empty>,0,<empty>,.92,.00,43.29%,330.22,0,84.91%,<empty>,4.04,-.04,.98,344.02,J,348.88,J,17 JUN 27,350,4.47,I,4.50,W,0,207,0.00%,-.03,.00,34.86%,0,0,8.08%,1.30%,-.40,-.02,.62,,
,,<empty>,0,<empty>,.92,.00,43.07%,325.22,0,84.48%,<empty>,4.09,-.04,1.01,340.00,I,344.43,J,17 JUN 27,355,4.66,D,4.68,I,<empty>,259,<empty>,-.03,.00,34.54%,0,0,8.32%,1.33%,-.42,-.02,.64,,
,,<empty>,0,<empty>,.92,.00,42.51%,320.22,0,84.34%,<empty>,4.17,-.04,1.03,335.34,J,339.94,J,17 JUN 27,360,4.81,W,4.86,W,<empty>,0,<empty>,-.04,.00,34.18%,0,0,8.53%,1.36%,-.43,-.02,.67,,
,,<empty>,0,<empty>,.92,.00,41.89%,315.22,0,84.24%,<empty>,4.25,-.04,1.05,330.63,J,335.39,J,17 JUN 27,365,5.01,I,5.06,I,<empty>,10,<empty>,-.04,.00,33.86%,0,0,8.79%,1.40%,-.45,-.02,.69,,
,,<empty>,0,<empty>,.92,.00,41.01%,310.22,0,84.38%,<empty>,4.34,-.04,1.06,326.00,X,330.19,J,17 JUN 27,370,5.20,C,5.24,I,<empty>,0,<empty>,-.04,.00,33.52%,0,0,9.02%,1.43%,-.47,-.02,.71,,
,,0,21,0.00%,.91,.00,41.30%,305.22,0,83.48%,<empty>,4.36,-.05,1.11,322.50,H,326.37,J,17 JUN 27,375,5.41,W,5.43,I,<empty>,2,<empty>,-.04,.00,33.20%,0,0,9.28%,1.47%,-.49,-.02,.74,,
,,<empty>,0,<empty>,.91,.00,40.10%,300.22,0,83.92%,<empty>,4.47,-.05,1.10,317.00,X,321.29,J,17 JUN 27,380,5.62,W,5.67,I,0,5,0.00%,-.04,.00,32.90%,0,0,9.55%,1.51%,-.51,-.02,.76,,
,,<empty>,0,<empty>,.91,.00,39.62%,295.22,0,83.71%,<empty>,4.53,-.05,1.13,312.51,J,316.79,S,17 JUN 27,385,5.83,W,5.88,I,<empty>,0,<empty>,-.04,.00,32.57%,0,0,9.82%,1.54%,-.53,-.02,.79,,
,,<empty>,0,<empty>,.91,.00,39.14%,290.22,0,83.50%,<empty>,4.60,-.05,1.15,308.00,I,312.30,S,17 JUN 27,390,6.06,W,6.10,D,0,17,0.00%,-.05,.00,32.27%,0,0,10.10%,1.58%,-.55,-.02,.82,,
,,<empty>,0,<empty>,.91,.00,38.68%,285.22,0,83.27%,<empty>,4.66,-.05,1.17,303.53,J,307.81,S,17 JUN 27,395,6.29,W,6.34,N,<empty>,1,<empty>,-.05,.00,31.96%,0,0,10.38%,1.62%,-.58,-.02,.84,,
,,<empty>,1,<empty>,.90,.00,38.22%,280.22,0,83.04%,<empty>,4.72,-.05,1.20,299.05,J,303.34,S,17 JUN 27,400,6.52,I,6.56,I,0,67,0.00%,-.05,.00,31.64%,0,0,10.66%,1.66%,-.60,-.02,.87,,
,,<empty>,0,<empty>,.90,.00,37.79%,275.22,0,82.78%,<empty>,4.77,-.05,1.22,294.52,J,299.00,I,17 JUN 27,405,6.79,W,6.82,W,<empty>,0,<empty>,-.05,.00,31.36%,0,0,10.98%,1.71%,-.62,-.02,.90,,
,,<empty>,0,<empty>,.90,.00,37.37%,270.22,0,82.52%,<empty>,4.83,-.05,1.25,290.37,J,294.29,J,17 JUN 27,410,7.05,W,7.07,W,<empty>,2,<empty>,-.05,.00,31.05%,0,0,11.28%,1.75%,-.65,-.02,.93,,
,,<empty>,0,<empty>,.90,.00,36.96%,265.22,0,82.23%,<empty>,4.88,-.05,1.28,286.00,I,289.85,J,17 JUN 27,415,7.31,W,7.35,W,<empty>,1,<empty>,-.06,.00,30.76%,0,0,11.60%,1.80%,-.67,-.02,.96,,
,,<empty>,0,<empty>,.89,.00,36.59%,260.22,0,81.90%,<empty>,4.93,-.05,1.31,281.19,J,285.96,S,17 JUN 27,420,7.57,W,7.65,W,<empty>,250,<empty>,-.06,.00,30.47%,0,0,11.93%,1.85%,-.70,-.02,.99,,
,,<empty>,0,<empty>,.89,.00,36.16%,255.22,0,81.64%,<empty>,4.98,-.05,1.33,276.50,X,281.80,J,17 JUN 27,425,7.89,I,7.96,I,<empty>,1,<empty>,-.06,.00,30.21%,0,0,12.29%,1.90%,-.73,-.02,1.03,,
,,<empty>,0,<empty>,.89,.00,35.57%,250.22,0,81.53%,<empty>,5.04,-.05,1.35,272.50,S,276.50,M,17 JUN 27,430,8.18,I,8.21,W,<empty>,0,<empty>,-.06,.00,29.90%,0,0,12.61%,1.94%,-.76,-.02,1.06,,
,,0,4,0.00%,.89,.00,34.97%,245.22,0,81.43%,<empty>,5.10,-.05,1.37,267.18,J,272.50,I,17 JUN 27,435,8.49,W,8.55,I,<empty>,0,<empty>,-.07,.00,29.63%,0,0,12.98%,2.00%,-.79,-.03,1.09,,
,,<empty>,0,<empty>,.89,.00,34.58%,240.22,0,81.11%,<empty>,5.15,-.05,1.40,263.00,I,267.92,S,17 JUN 27,440,8.85,I,8.89,W,0,10,0.00%,-.07,.00,29.38%,0,0,13.38%,2.06%,-.82,-.03,1.13,,
,,<empty>,0,<empty>,.88,.00,34.71%,235.22,0,80.27%,<empty>,5.16,-.06,1.46,259.15,J,264.50,I,17 JUN 27,445,9.20,I,9.27,I,<empty>,4,<empty>,-.07,.00,29.13%,0,0,13.78%,2.12%,-.85,-.03,1.16,,
,,<empty>,3,<empty>,.88,.00,34.10%,230.22,0,80.16%,<empty>,5.21,-.06,1.48,254.50,I,259.82,J,17 JUN 27,450,9.53,I,9.60,W,<empty>,26,<empty>,-.08,.00,28.84%,0,0,14.16%,2.17%,-.89,-.03,1.20,,
,,<empty>,2,<empty>,.87,.00,33.92%,225.22,0,79.62%,<empty>,5.24,-.06,1.52,250.50,I,255.74,S,17 JUN 27,455,9.94,I,10.01,I,0,2,0.00%,-.08,.00,28.62%,0,0,14.60%,2.24%,-.92,-.03,1.24,,
,,<empty>,0,<empty>,.87,.00,33.32%,220.22,0,79.50%,<empty>,5.30,-.06,1.54,245.50,I,251.40,S,17 JUN 27,460,10.33,W,10.40,I,0,4,0.00%,-.08,.00,28.36%,0,0,15.03%,2.31%,-.96,-.03,1.28,,
,,<empty>,3,<empty>,.87,.00,32.71%,215.22,0,79.41%,<empty>,5.35,-.06,1.56,241.50,X,246.00,S,17 JUN 27,465,10.71,I,10.80,I,<empty>,0,<empty>,-.09,.00,28.10%,0,0,15.45%,2.37%,-.99,-.03,1.31,,
,,<empty>,2,<empty>,.87,.00,32.68%,210.22,0,78.68%,<empty>,5.36,-.06,1.61,237.78,J,242.15,S,17 JUN 27,470,11.09,X,11.21,I,<empty>,20,<empty>,-.09,.00,27.83%,0,0,15.88%,2.43%,-1.03,-.03,1.35,,
,,<empty>,0,<empty>,.86,.00,32.11%,205.22,0,78.53%,<empty>,5.41,-.06,1.63,232.67,S,237.99,S,17 JUN 27,475,11.56,I,11.64,I,<empty>,5,<empty>,-.09,.00,27.60%,0,0,16.36%,2.50%,-1.07,-.03,1.39,,
,,<empty>,0,<empty>,.86,.00,31.83%,200.22,0,78.05%,<empty>,5.44,-.06,1.67,228.56,S,233.81,S,17 JUN 27,480,11.97,X,12.10,I,0,9,0.00%,-.10,.00,27.34%,0,0,16.82%,2.57%,-1.11,-.03,1.43,,
,,<empty>,0,<empty>,.86,.00,31.44%,195.22,0,77.69%,<empty>,5.47,-.06,1.70,225.51,E,228.20,I,17 JUN 27,485,12.46,I,12.57,I,0,2,0.00%,-.10,.00,27.11%,0,0,17.32%,2.65%,-1.16,-.03,1.48,,
,,<empty>,0,<empty>,.85,.00,31.08%,190.22,0,77.30%,<empty>,5.51,-.06,1.74,221.26,C,223.89,Z,17 JUN 27,490,12.96,I,13.05,I,<empty>,116,<empty>,-.10,.00,26.88%,0,0,17.82%,2.73%,-1.20,-.03,1.52,,
,,<empty>,0,<empty>,.85,.00,30.72%,185.22,0,76.90%,<empty>,5.53,-.06,1.77,216.93,C,219.67,E,17 JUN 27,495,13.47,I,13.56,I,<empty>,1,<empty>,-.11,.00,26.64%,0,0,18.34%,2.81%,-1.24,-.03,1.56,,
,,<empty>,5,<empty>,.85,.00,30.36%,180.22,0,76.48%,<empty>,5.56,-.06,1.81,212.64,M,215.46,S,17 JUN 27,500,13.99,I,14.08,I,0,101,0.00%,-.11,.00,26.41%,0,0,18.86%,2.89%,-1.29,-.03,1.61,,
,,<empty>,0,<empty>,.84,.00,30.06%,175.22,0,76.01%,<empty>,5.58,-.06,1.84,208.53,I,211.25,E,17 JUN 27,505,14.52,W,14.58,S,<empty>,0,<empty>,-.12,.00,26.16%,0,0,19.39%,2.97%,-1.34,-.03,1.65,,
,,<empty>,2,<empty>,.84,.00,29.86%,170.22,0,75.40%,<empty>,5.60,-.06,1.89,204.88,W,207.01,C,17 JUN 27,510,15.08,J,15.20,Z,0,124,0.00%,-.12,.00,25.95%,0,0,19.96%,3.06%,-1.39,-.03,1.70,,
,,<empty>,1,<empty>,.83,.00,29.50%,165.22,0,74.97%,<empty>,5.62,-.07,1.92,200.58,W,202.83,W,17 JUN 27,515,15.66,I,15.76,W,0,4,0.00%,-.13,.00,25.71%,0,0,20.52%,3.15%,-1.44,-.03,1.74,,
,,<empty>,0,<empty>,.83,.00,29.14%,160.22,0,74.53%,<empty>,5.64,-.07,1.96,196.24,E,198.72,N,17 JUN 27,520,16.27,W,16.38,I,<empty>,11,<empty>,-.13,.00,25.49%,0,0,21.12%,3.24%,-1.49,-.03,1.79,,
,,<empty>,0,<empty>,.82,.00,28.83%,155.22,0,74.02%,<empty>,5.66,-.07,2.00,191.99,C,194.74,T,17 JUN 27,525,16.89,W,16.97,B,0,41,0.00%,-.14,.00,25.26%,0,0,21.70%,3.33%,-1.54,-.03,1.84,,
,,0,9,0.00%,.82,.00,28.50%,150.22,0,73.52%,<empty>,5.68,-.07,2.04,187.97,C,190.46,N,17 JUN 27,530,17.53,W,17.64,B,0,6,0.00%,-.14,.00,25.04%,0,0,22.32%,3.43%,-1.60,-.03,1.88,,
,,<empty>,1,<empty>,.81,.00,28.19%,145.22,0,72.99%,<empty>,5.69,-.07,2.08,184.12,T,186.16,E,17 JUN 27,535,18.20,W,18.30,I,0,19,0.00%,-.15,.00,24.81%,0,0,22.94%,3.53%,-1.65,-.04,1.93,,
,,0,55,0.00%,.81,.00,28.31%,140.22,0,71.97%,<empty>,5.66,-.07,2.14,180.02,C,183.90,E,17 JUN 27,540,18.87,W,18.99,I,<empty>,256,<empty>,-.15,.00,24.59%,0,0,23.58%,3.63%,-1.71,-.04,1.98,,
,,<empty>,350,<empty>,.80,.00,27.59%,135.22,0,71.88%,<empty>,5.71,-.07,2.16,175.84,I,178.22,N,17 JUN 27,545,19.60,W,19.72,I,0,505,0.00%,-.16,.00,24.37%,0,0,24.25%,3.74%,-1.77,-.04,2.03,,
,,0,702,0.00%,.80,.00,27.32%,130.22,0,71.28%,<empty>,5.71,-.07,2.20,171.85,I,174.25,T,17 JUN 27,550,20.34,W,20.46,I,0,"1,769",0.00%,-.16,.00,24.16%,0,0,24.92%,3.85%,-1.83,-.04,2.08,,
,,<empty>,350,<empty>,.79,.00,27.03%,125.22,0,70.69%,<empty>,5.72,-.07,2.24,167.99,I,170.14,E,17 JUN 27,555,21.10,E,21.22,D,<empty>,287,<empty>,-.17,.00,23.94%,0,0,25.61%,3.96%,-1.89,-.04,2.13,,
,,0,63,0.00%,.79,.00,26.70%,120.22,0,70.12%,<empty>,5.72,-.07,2.28,163.91,E,166.11,E,17 JUN 27,560,21.87,W,21.99,W,0,9,0.00%,-.18,.00,23.71%,0,0,26.30%,4.08%,-1.95,-.04,2.18,,
